"관리번호","자치구","와이파이명","도로명주소","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","Y좌표","X좌표","작업일자"
"DB130030","도봉구","도봉1동(주민센터)","도봉구 도봉로169나길 22 도봉1동 주민센터","7-2-3. 공공 - 동주민센터","자치구","공공Wifi","자가망","2023","실내","37.67866","127.043365","2026-09-08 03:00:12.99"
"DB130031","도봉구","도봉1동(주민센터)","도봉구 도봉로169나길 22 도봉1동 주민센터","7-2-3. 공공 - 동주민센터","자치구","공공Wifi","자가망","2023","실내","37.67866","127.043365","2026-09-08 03:00:12.99"
"DB130032","도봉구","도봉1동","도봉구 도봉동 289-5(새동네어린이공원)","3. 공원(하천)","자치구","공공Wifi","자가망","2020","실외","37.689194","127.0432","2026-09-08 03:00:12.99"
"DB140001","도봉구","도봉2동","마들로699","1. 주요거리","자치구","공공Wifi","자가망","2021","실외","37.672592","127.04657","2026-09-08 03:00:12.99"
"DB140003","도봉구","도봉2동","도봉로156길 22 도봉마트","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.672626","127.04542","2026-09-08 03:00:12.99"
"DB140004","도봉구","도봉2동","마들로 683 휴먼안경점","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.671288","127.046295","2026-09-08 03:00:12.99"
"DB140005","도봉구","도봉2동","마들로 724(서원아파트, 법조타운 공영주차장)","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.67445","127.046906","2026-09-08 03:00:12.99"
"DB140006","도봉구","도봉2동","도봉로160길 5","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.674244","127.04485","2026-09-08 03:00:12.99"
"DB140007","도봉구","도봉2동","도봉로170길 2","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.6803","127.045845","2026-09-08 03:00:12.99"
"DB140008","도봉구","도봉2동","도봉로152가길224","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.679478","127.04574","2026-09-08 03:00:12.99"
"DB140009","도봉구","도봉2동","도봉로168길 6","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.677853","127.04539","2026-09-08 03:00:12.99"
"DB140010","도봉구","도봉2동","도봉로164길 5 ABC렌터카 앞 전주","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.67606","127.045105","2026-09-08 03:00:12.99"
"DB140011","도봉구","도봉2동","도봉로164길 33-34","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.67613","127.04712","2026-09-08 03:00:12.99"
"DB140012","도봉구","도봉2동","도봉로168길 13(경민빌딩 앞)","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.678104","127.04573","2026-09-08 03:00:12.99"
"DB140013","도봉구","도봉2동","도봉로180길 9","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.683372","127.046455","2026-09-08 03:00:12.99"
"DB140014","도봉구","도봉2동","도봉로180길 6-23","3. 공원(하천)","자치구","공공Wifi","자가망","2020","실외","37.68095","127.046","2026-09-08 03:00:12.99"
"DB140015","도봉구","도봉2동","도봉로180가길 96","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.687904","127.0464","2026-09-08 03:00:12.99"
"DB140016","도봉구","도봉2동","마들로 859-44 누원초교 후문 건널목 앞","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.686283","127.05028","2026-09-08 03:00:12.99"
"DB140017","도봉구","도봉2동","도봉2동 653(누원 어린이 공원)","3. 공원(하천)","자치구","공공Wifi","자가망","2020","실외","37.680305","127.05016","2026-09-08 03:00:12.99"
"DB140018","도봉구","도봉2동","도봉2동 653 도봉1교 농구장 놀이터위(누원어린이공원옆)","3. 공원(하천)","자치구","공공Wifi","자가망","2020","실외","37.67993","127.0499","2026-09-08 03:00:12.99"
"DB140019","도봉구","도봉2동","마들로 766","1. 주요거리","자치구","공공Wifi","자가망","2020","실외","37.678425","127.04936","2026-09-08 03:00:12.99"
"DB230001","도봉구","방학3동","서울특별시 도봉구 방학동 278-27 마을마당","3. 공원(하천)","자치구","공공Wifi","자가망","2023","실외","37.686035","127.04095","2026-09-08 03:00:12.99"
"DB230002","도봉구","창4동","서울특별시 도봉구 노해로70길 86 월천근린공원","3. 공원(하천)","자치구","공공Wifi","자가망","2023","실외","37.647568","127.05088","2026-09-08 03:00:12.99"
"DB230003","도봉구","창4동","서울특별시 도봉구 노해로70길 86 월천근린공원","3. 공원(하천)","자치구","공공Wifi","자가망","2023","실외","37.647568","127.05088","2026-09-08 03:00:12.99"
"DB240001","도봉구","무수골녹색복지센터","도봉로169길 266-2","6-1. 복지 - 사회","자치구","공공WiFi","자가망","2024","실내","37.676823","127.031624","2026-09-08 03:00:12.99"
"DB240002","도봉구","무수골녹색복지센터","도봉로169길 266-2","6-1. 복지 - 사회","자치구","공공WiFi","자가망","2024","실내","37.676823","127.031624","2026-09-08 03:00:12.99"
"DB240003","도봉구","무수골녹색복지센터","도봉로169길 266-2","6-1. 복지 - 사회","자치구","공공WiFi","자가망","2024","실내","37.676823","127.031624","2026-09-08 03:00:12.99"
"DB240004","도봉구","무수골녹색복지센터","도봉로169길 266-2","6-1. 복지 - 사회","자치구","공공WiFi","자가망","2024","실내","37.676823","127.031624","2026-09-08 03:00:12.99"
"DB240005","도봉구","무수골녹색복지센터","도봉로169길 266-2","6-1. 복지 - 사회","자치구","공공WiFi","자가망","2024","실내","37.676823","127.031624","2026-09-08 03:00:12.99"
"DB240006","도봉구","무수골녹색복지센터","도봉로169길 266-2","6-1. 복지 - 사회","자치구","공공WiFi","자가망","2024","실내","37.676823","127.031624","2026-09-08 03:00:12.99"
"DB240007","도봉구","무수골녹색복지센터","도봉로169길 266-2","6-1. 복지 - 사회","자치구","공공WiFi","자가망","2024","실내","37.676823","127.031624","2026-09-08 03:00:12.99"
"DB240008","도봉구","무수골녹색복지센터","도봉로169길 266-2","6-1. 복지 - 사회","자치구","공공WiFi","자가망","2024","실내","37.676823","127.031624","2026-09-08 03:00:12.99"
"DB240009","도봉구","무수골녹색복지센터","도봉로169길 266-2","6-1. 복지 - 사회","자치구","공공WiFi","자가망","2024","실외","37.676823","127.031624","2026-09-08 03:00:12.99"
"DB240010","도봉구","무수골녹색복지센터","도봉로169길 266-2","6-1. 복지 - 사회","자치구","공공WiFi","자가망","2024","실외","37.676823","127.031624","2026-09-08 03:00:12.99"
"DB240011","도봉구","둘리박물관","도봉구 시루봉로1길 6","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.65228","127.027596","2026-09-08 03:00:12.99"
"DB240012","도봉구","둘리박물관","도봉구 시루봉로1길 6","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.65228","127.027596","2026-09-08 03:00:12.99"
"DB240013","도봉구","둘리박물관","도봉구 시루봉로1길 6","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.65228","127.027596","2026-09-08 03:00:12.99"
"DB240014","도봉구","둘리박물관","도봉구 시루봉로1길 6","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.65228","127.027596","2026-09-08 03:00:12.99"
"DB240015","도봉구","둘리박물관","도봉구 시루봉로1길 6","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.65228","127.027596","2026-09-08 03:00:12.99"
"DB240016","도봉구","둘리박물관","도봉구 시루봉로1길 6","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.65228","127.027596","2026-09-08 03:00:12.99"
"DB240017","도봉구","둘리박물관","도봉구 시루봉로1길 6","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.65228","127.027596","2026-09-08 03:00:12.99"
"DB240018","도봉구","둘리박물관","도봉구 시루봉로1길 6","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.65228","127.027596","2026-09-08 03:00:12.99"
"DB240019","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.65228","127.027596","2026-09-08 03:00:12.99"
"DB240020","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240021","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240022","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240023","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240024","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240025","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240026","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240027","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240028","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240029","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240030","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240031","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240032","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240033","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240034","도봉구","쌍문종합체육센터","도봉구 시루봉로 42","4. 문화관광","자치구","공공WiFi","자가망","2024","실내","37.654137","127.02899","2026-09-08 03:00:12.99"
"DB240043","도봉구","동북체육공원","도봉구 마들로 932","3. 공원(하천)","자치구","공공WiFi","자가망","2024","실외","37.691345","127.04785","2026-09-08 03:00:12.99"
"DB240044","도봉구","이마트 창동점 앞 교차로","도봉구 노해로65길 4","3. 공원(하천)","자치구","공공WiFi","자가망","2024","실외","37.649807","127.04578","2026-09-08 03:00:12.99"
"DB240045","도봉구","녹천역3번출구 앞(창동)","도봉구 창동 42-1","1. 주요거리","자치구","공공WiFi","자가망","2024","실외","37.6446","127.05141","2026-09-08 03:00:12.99"
"DB240046","도봉구","발바닥공원(방학동)","도봉구 시루봉로6길 33","3. 공원(하천)","자치구","공공WiFi","자가망","2024","실외","37.65933","127.02945","2026-09-08 03:00:12.99"
"DB240047","도봉구","서원어린이공원(도봉동)","도봉구 도봉동 576-13","3. 공원(하천)","자치구","공공WiFi","자가망","2024","실외","37.476738","126.933334","2026-09-08 03:00:12.99"
"DB250001","도봉구","쌍문2동","도봉구 쌍문동 산 82","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.653114","127.02943","2026-09-08 03:00:12.99"
"DB250002","도봉구","쌍문2동","도봉구 쌍문동 산 82","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.653114","127.02943","2026-09-08 03:00:12.99"
"DB250003","도봉구","쌍문2동","도봉구 쌍문동 산 82","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.653114","127.02943","2026-09-08 03:00:12.99"
"DB250004","도봉구","방학2동","도봉구 방학2동 611-5","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.6686","127.03158","2026-09-08 03:00:12.99"
"DB250005","도봉구","방학2동","도봉구 방학2동 644-28","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.669098","127.0391","2026-09-08 03:00:12.99"
"DB250006","도봉구","도봉1동","도봉구 도봉동 614-37","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.67218","127.04123","2026-09-08 03:00:12.99"
"DB250007","도봉구","방학1동","도봉구 방학동 655-31","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.66803","127.04219","2026-09-08 03:00:12.99"
"DB250008","도봉구","방학1동","도봉구 방학로3길 18","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.66177","127.04078","2026-09-08 03:00:12.99"
"DB250009","도봉구","쌍문2동","도봉구 쌍문동 709-32","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.661137","127.039635","2026-09-08 03:00:12.99"
"DB250010","도봉구","쌍문3동","도봉구 쌍문동 139-101","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.649883","127.03003","2026-09-08 03:00:12.99"
"DB250011","도봉구","창4동","도봉구 창동 27-2","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.650246","127.051","2026-09-08 03:00:12.99"
"DB250012","도봉구","창5동","도봉구 창동 307","3. 공원(하천)","자치구","공공WiFi","자가망","2025","실외","37.653297","127.0403","2026-09-08 03:00:12.99"
